wl,n
2.63,5.0026
2.64,5.0175
2.65,5.0322
2.66,5.0469
2.67,5.0613
2.68,5.0755
2.69,5.0894
2.7,5.1033
2.71,5.117
2.72,5.1307
2.73,5.1444
2.74,5.1581
2.75,5.1719
2.76,5.1858
2.77,5.1998
2.78,5.2141
2.79,5.2287
2.8,5.2435
2.81,5.2585
2.82,5.2735
2.83,5.2886
2.84,5.3036
2.85,5.3185
2.86,5.3332
2.87,5.3477
2.88,5.362
2.89,5.376
2.9,5.3899
2.91,5.4037
2.92,5.4175
2.93,5.4314
2.94,5.4453
2.95,5.4594
2.96,5.4738
2.97,5.4884
2.98,5.5033
2.99,5.5185
3,5.5338
3.01,5.5492
3.02,5.5646
3.03,5.5799
3.04,5.595
3.05,5.6099
3.06,5.6246
3.07,5.6389
3.08,5.653
3.09,5.667
3.1,5.6809
3.11,5.6947
3.12,5.7085
3.13,5.7223
3.14,5.7361
3.15,5.7501
3.16,5.7642
3.17,5.7784
3.18,5.7927
3.19,5.807
3.2,5.8214
3.21,5.8357
3.22,5.8499
3.23,5.8641
3.24,5.878
3.25,5.8918
3.26,5.9055
3.27,5.9192
3.28,5.9328
3.29,5.9464
3.3,5.96
3.31,5.9735
3.32,5.987
3.33,6.0005
3.34,6.014
3.35,6.0274
3.36,6.0408
3.37,6.0542
3.38,6.0675
3.39,6.0808
3.4,6.094
3.41,6.1072
3.42,6.1203
3.43,6.1333
3.44,6.1462
3.45,6.159
3.46,6.1716
3.47,6.1842
3.48,6.1966
3.49,6.2091
3.5,6.2216
3.51,6.2341
3.52,6.2467
3.53,6.2595
3.54,6.2725
3.55,6.2856
3.56,6.2989
3.57,6.3122
3.58,6.3257
3.59,6.3391
3.6,6.3526
3.61,6.366
3.62,6.3794
3.63,6.3927
3.64,6.4059
3.65,6.4192
3.66,6.4325
3.67,6.4457
3.68,6.459
3.69,6.4722
3.7,6.4854
3.71,6.4985
3.72,6.5115
3.73,6.5245
3.74,6.5372
